Sample_ID	Sex	Run_center	Subsite	Site	Description
700095364	male	BCM	Throat	Oral	HMP_Human_metagenome_sample_700095364_from_subject_158398106__sex_male_
700095421	male	BCM	Throat	Oral	HMP_Human_metagenome_sample_700095421_from_subject_158418336__sex_male_
700095785	male	JCVI	Throat	Oral	HMP_Human_metagenome_sample_700095785_from_subject_160825720__sex_male_
700095967	male	JCVI	Throat	Oral	HMP_Human_metagenome_sample_700095967_from_subject_160906640__sex_male_
700096058	male	JCVI	Throat	Oral	HMP_Human_metagenome_sample_700096058_from_subject_160947100__sex_male_
700096278	male	JCVI	Throat	Oral	HMP_Human_metagenome_sample_700096278_from_subject_160886410__sex_male_
700096579	female	JCVI	Throat	Oral	HMP_Human_metagenome_sample_700096579_from_subject_160866180__sex_female_
700096601	female	JCVI	Throat	Oral	HMP_Human_metagenome_sample_700096601_from_subject_160744799__sex_female_
700097245	male	BCM	Throat	Oral	HMP_Human_metagenome_sample_700097245_from_subject_158216035__sex_male_
700097302	female	BCM	Throat	Oral	HMP_Human_metagenome_sample_700097302_from_subject_158013734__sex_female_
700097642	male	BCM	Throat	Oral	HMP_Human_metagenome_sample_700097642_from_subject_158155345__sex_male_
700098278	female	BCM	Throat	Oral	HMP_Human_metagenome_sample_700098278_from_subject_158742018__sex_female_
700098370	female	BCM	Throat	Oral	HMP_Human_metagenome_sample_700098370_from_subject_158458797__sex_female_
700098943	female	BCM	Throat	Oral	HMP_Human_metagenome_sample_700098943_from_subject_158236265__sex_female_
700099013	female	BCM	Throat	Oral	HMP_Human_metagenome_sample_700099013_from_subject_158114885__sex_female_
